"id","name","province","city","area","pos_x","pos_y","addr","cert_level","cert_no","eval_range","tel","email","project_num","permit_num","engineer_num","record_num"
"686","福州闽涵环保工程有限公司","福建","福州","鼓楼区","119.313873","26.108284","福建 福州 鼓楼区 福建省福州市鼓楼区华林路246号鸿源天城写字楼509","乙级","2232","一般项目环境影响报告","","","1","0","2","3"
"687","福建省水产研究所","福建","厦门","湖里区","118.087105","24.489067","福建 厦门 湖里区 福建省厦门市湖里区东渡海山路七号","乙级","2233","交通运输（乙级）,社会区域（乙级）,海洋工程（乙级）,一般项目环境影响报告","","","1","0","9","1"
"688","漳州市环保开发公司","福建","漳州","芗城区","117.671295","24.511320","福建 漳州 芗城区 福建省漳州市芗城区元光南路皇宫大厦一楼","乙级","2234","一般项目环境影响报告","","","0","0","4","3"
"689","福建中试所电力调整试验有限责任公司","福建","福州","仓山区","119.324120","26.044029","福建 福州 仓山区 福建省福州市仓山区复园支路48号","乙级","2235","一般项目环境影响报告表,特殊项目环境影响报告","","","21","0","21","1"
"690","厦门嵩湖环境技术开发有限公司","福建","厦门","思明区","118.187363","24.497578","福建 厦门 思明区 福建省厦门市思明区软件园二期望海路35号601B","乙级","2236","一般项目环境影响报告","","","0","0","6","1"
"691","中国瑞林工程技术有限公司（南昌有色冶金设计研究院）","江西","南昌","红谷滩新区","115.825401","28.667971","江西 南昌 红谷滩新区 江西省南昌市红角州前湖大道888号","乙级","2322","一般项目环境影响报告表,社会区域（乙级）,冶金机电（乙级）,采掘（乙级)","","","4","0","7","1"
"692","南昌市环境科学研究院有限公司","江西","南昌","红谷滩新区","115.869576","28.692005","江西 南昌 红谷滩新区 江西省南昌市红谷滩新区会展路29#市工人文化宫24层","乙级","2324","化工石化医药（乙级）,社会区域（乙级）,交通运输（乙级）,一般项目环境影响报告","","","39","17","39","1"
"693","吉安市科达环保科技有限公司","江西","吉安","吉州区","115.001717","27.133705","江西 吉安 吉州区 江西省吉安市吉州区大桥西路23号吉安市环保局5楼","乙级","2312","轻工纺织化纤（乙级）,化工石化医药（乙级）,社会区域（乙级）,一般项目环境影响报告","","","22","0","22","0"
"694","九江市环境科学研究所","江西","九江","浔阳区","116.014526","29.723713","江西 九江 浔阳区 江西省九江市浔阳区浔阳东路133号","乙级","2301","轻工纺织化纤（乙级）,化工石化医药（乙级）,冶金机电（乙级）,采掘（乙级）,社会区域（乙级）,一般项目环境影响报告","","","351","0","351","4"
"695","江西省水利规划设计院","江西","南昌","西湖区","115.959908","28.679974","江西 南昌 西湖区 江西省南昌市西湖区北京东路1038号","乙级","2302","一般项目环境影响报告","","","0","0","7","0"
"696","南昌大学","江西","南昌","青山湖区","115.950493","28.683432","江西 南昌 青山湖区 江西省南昌市青山湖区南昌大学（南区）环境工程研究所","乙级","2303","轻工纺织化纤（乙级）,化工石化医药（乙级）,冶金机电（乙级）,一般项目环境影响报告","13707091651","","61","16","61","0"
"697","南昌市环境保护研究设计院有限公司","江西","南昌","西湖区","115.908592","28.668259","江西 南昌 西湖区 江西省南昌市长堎投资开发区工业大道（五道）459号","乙级","2304","轻工纺织化纤（乙级）,化工石化医药（乙级）,冶金机电（乙级）,社会区域（乙级）,一般项目环境影响报告","","","26","34","26","1"
"698","南昌航空大学","江西","南昌","红谷滩新区","115.834938","28.657036","江西 南昌 红谷滩新区 江西省南昌市红谷滩新区丰和大道696号","乙级","2305","一般项目环境影响报告","","","0","16","2","0"
"699","江西核工业环境保护中心","江西","南昌","西湖区","115.934242","28.679054","江西 南昌 西湖区 江西省南昌市西湖区洪都中大道260厂院内","乙级","2306","采掘（乙级）,社会区域（乙级）,输变电及 广电通讯（乙级）,一般项目环境影响报告表,特殊项目环境影响报告","","","51","0","51","1"
"700","萍乡市环境科学研究所","江西","萍乡","安源区","113.879883","27.646528","江西 萍乡 安源区 江西省萍乡市安源区建设东路588号萍乡市环境保护研究所","乙级","2307","轻工纺织化纤（乙级）,化工石化医药（乙级）,冶金机电（乙级）,农林水利（乙级）,社会区域（乙级）,一般项目环境影响报告","","","21","15","21","1"
"701","景德镇市环境科学研究所","江西","景德镇","珠山区","117.202217","29.293592","江西 景德镇 珠山区 江西省景德镇市珠山区瓷都大道569号","乙级","2308","化工石化医药（乙级）,冶金机电（乙级）,建材火电（乙级）,社会区域（乙级）,一般项目环境影响报告","","","20","0","20","0"
"702","新余市环境保护工程研究设计院","江西","新余","渝水区","114.903000","27.834740","江西 新余 渝水区 江西省新余市渝水区堎上路86号","乙级","2309","轻工纺织化纤（乙级）,化工石化医药（乙级）,冶金机电（乙级）,社会区域（乙级）,一般项目环境影响报告","","","32","0","32","0"
"703","赣州市环境科学研究所","江西","赣州","章贡区","114.956963","25.851358","江西 赣州 章贡区 江西省赣州市章贡区张家围路10号","乙级","2310","轻工纺织化纤（乙级）,化工石化医药（乙级）,社会区域（乙级）,一般项目环境影响报告","0797-8117830","","46","0","46","4"
"704","上饶市环境科学研究所","江西","上饶","信州区","117.984909","28.448986","江西 上饶 信州区 江西省上饶市信州区滨江东路98号","乙级","2311","轻工纺织化纤（乙级）,社会区域（乙级）,一般项目环境影响报告","","","30","0","30","0"
"705","抚州市环境保护科学研究所","江西","抚州","临川区","116.364449","27.955061","江西 抚州 临川区 江西省抚州市市直单位集中办公大楼1号楼8楼","乙级","2313","一般项目环境影响报告","","","33","0","33","0"
"706","宜春市环境保护科学研究所","江西","宜春","袁州区","114.407700","27.827541","江西 宜春 袁州区 江西省宜春市袁州区宜阳大道36号","乙级","2314","轻工纺织化纤（乙级）,化工石化医药（乙级）,冶金机电（乙级）,社会区域（乙级）,一般项目环境影响报告","","","276","0","276","0"
"707","鹰潭市环境保护科研设计所","江西","鹰潭","月湖区","117.061714","28.250217","江西 鹰潭 月湖区 江西省鹰潭市月湖区湖东路4号","乙级","2315","一般项目环境影响报告","","","10","0","2","0"
"708","核工业二七O研究所（核工业二七0研究所）","江西","南昌","南昌县","115.934074","28.547094","江西 南昌 南昌县 江西省南昌市南昌县79号信箱（莲西路58号）","乙级","2316","特殊项目环境影响报告表,一般项目环境影响报告表,输变电及 广电通讯（乙级)","","","12","0","2","0"
"709","江西省科学院","江西","南昌","青山湖区","115.937538","28.685026","江西 南昌 青山湖区 江西省南昌市青山湖区上访路382号","乙级","2317","建材火电（乙级）,农林水利（乙级）,社会区域（乙级）,一般项目环境影响报告","","","20","0","20","2"
"710","江西省农业科学院","江西","南昌","青云谱区","115.935768","28.604708","江西 南昌 青云谱区 江西省南昌市青云谱区南莲路602号","乙级","2318","冶金机电（乙级）,农林水利（乙级）,社会区域（乙级）,一般项目环境影响报告","","","15","0","7","2"
"711","江西省辐射环境监督站","江西","南昌","东湖区","115.943535","28.686943","江西 南昌 东湖区 江西省南昌市东湖区江大南路280号","乙级","2319","一般项目环境影响报告表,特殊项目环境影响报告","","","0","0","2","0"
"712","江西省地质矿产勘查开发局实验测试中心","江西","南昌","青云谱区","115.914131","28.618385","江西 南昌 青云谱区 江西省南昌市青云谱区迎宾北大道938号","乙级","2320","采掘（乙级）,化工石化医药（乙级）,一般项目环境影响报告","","","18","0","18","2"
"713","江西农业大学","江西","南昌","昌北区","115.839310","28.768213","江西 南昌 昌北区 江西省南昌市昌北经济技术开发区志敏大道1101号","乙级","2321","一般项目环境影响报告","","","4","0","2","0"
"714","江西诚达工程咨询监理有限公司","江西","南昌","东湖区","115.915337","28.693640","江西 南昌 东湖区 江西省南昌市东湖区永外正街246号","乙级","2323","一般项目环境影响报告表,特殊项目环境影响报告","","","0","0","2","0"
"715","山东农业大学","山东","泰安","泰山区","117.125191","36.200848","山东 泰安 泰山区 山东省泰安市泰山区岱宗大街61号","乙级","2402","轻工纺织化纤（乙级）,化工石化医药（乙级）,冶金机电（乙级）,社会区域（乙级）,一般项目环境影响报告","","","0","0","9","0"
"716","山东师范大学","山东","济南","历下区","117.048729","36.657692","山东 济南 历下区 山东省济南市历下区文化东路88号","乙级","2403","轻工纺织化纤（乙级）,化工石化医药（乙级）,社会区域（乙级）,一般项目环境影响报告","","","5","0","7","1"
"717","山东省化工研究院","山东","济南","历下区","117.052338","36.660496","山东 济南 历下区 山东省济南市历下区文化东路80号","乙级","2404","轻工纺织化纤（乙级）,化工石化医药（乙级）,社会区域（乙级）,一般项目环境影响报告","","","5","0","9","1"
"718","山东省地质环境监测总站","山东","济南","历下区","117.089279","36.648685","山东 济南 历下区 山东省济南市历下区浆水泉路15号","乙级","2406","一般项目环境影响报告","","","0","0","2","0"
"719","山东省冶金设计院股份有限公司","山东","济南","历城区","117.146690","36.668995","山东 济南 历城区 济南市高新开发区舜华路1969号","乙级","2407","化工石化医药（乙级）,冶金机电（乙级）,采掘（乙级）,一般项目环境影响报告","","","3","0","9","2"
"720","山东省科学院","山东","济南","历下区","117.054642","36.651127","山东 济南 历下区 山东省济南市历下区科学院路19号山东省分析测试中心","乙级","2408","轻工纺织化纤（乙级）,化工石化医药（乙级）,社会区域（乙级）,一般项目环境影响报告表,特殊项目环境影响报告","","","3","0","9","1"
"721","滨州市环境保护科学技术研究所","山东","滨州","德城区","117.960587","37.390484","山东 滨州 德城区 山东省滨州市渤海十八路669号","乙级","2409","轻工纺织化纤（乙级）,化工石化医药（乙级）,社会区域（乙级）,一般项目环境影响报告","","","11","0","9","1"
"722","日照市环境保护科学研究所","山东","日照","东港区","119.531120","35.429852","山东 日照 东港区 山东省日照市东港区北京路168号","乙级","2410","轻工纺织化纤（乙级）,化工石化医药（乙级）,建材火电（乙级）,社会区域（乙级）,一般项目环境影响报告","","","13","16","11","0"
"723","东营市环境保护科学研究所（东营市环境保护技术咨询服务中心）","山东","东营","东营区","118.673378","37.438961","山东 东营 东营区 山东省东营市东营区府前街100号","乙级","2411","一般项目环境影响报告表,冶金机电（乙级）,化工石化医药（乙级）,轻工纺织化纤（乙级)","","","1","0","8","1"
